run_id,timestamp,git_commit,data_hash,config_hash,seed,component,metric_name,metric_value,latency_ms,params_json,notes
20251206_212447,2025-12-06T21:25:34.944916,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,transformer_val_mase,13.169690,0.00,{},
20251206_212447,2025-12-06T21:25:34.944993,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,transformer_val_class_acc,0.808824,0.00,{},
20251206_212447,2025-12-06T21:25:34.945063,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,transformer_mc_dropout_std,1.1770016,0.00,{},
20251206_212447,2025-12-06T21:25:35.033399,nogit,f982a02762789876,fd9c2f4347211866,42,generative,augment_0%_accuracy,0.764706,0.00,"{""ratio"": 0.0, ""n_synth"": 0}",
20251206_212447,2025-12-06T21:25:35.133638,nogit,f982a02762789876,fd9c2f4347211866,42,generative,augment_10%_accuracy,0.808824,0.00,"{""ratio"": 0.1, ""n_synth"": 29}",
20251206_212447,2025-12-06T21:25:35.218580,nogit,f982a02762789876,fd9c2f4347211866,42,generative,augment_25%_accuracy,0.794118,0.00,"{""ratio"": 0.25, ""n_synth"": 73}",
20251206_212447,2025-12-06T21:25:35.514303,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_hit@3,0.541586,0.00,"{""k"": 3}",common_neighbors
20251206_212447,2025-12-06T21:25:35.514524,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_map@3,0.464005,0.00,"{""k"": 3}",common_neighbors
20251206_212447,2025-12-06T21:25:35.514617,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_coverage@3,0.869565,0.00,"{""k"": 3}",common_neighbors
20251206_212447,2025-12-06T21:25:35.799152,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_hit@5,0.746615,0.00,"{""k"": 5}",common_neighbors
20251206_212447,2025-12-06T21:25:35.799358,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_map@5,0.509191,0.00,"{""k"": 5}",common_neighbors
20251206_212447,2025-12-06T21:25:35.799432,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_coverage@5,0.986957,0.00,"{""k"": 5}",common_neighbors
20251206_212447,2025-12-06T21:25:36.085483,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_hit@10,0.930368,0.00,"{""k"": 10}",common_neighbors
20251206_212447,2025-12-06T21:25:36.085679,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_map@10,0.553254,0.00,"{""k"": 10}",common_neighbors
20251206_212447,2025-12-06T21:25:36.085752,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_coverage@10,1.000000,0.00,"{""k"": 10}",common_neighbors
20251206_212447,2025-12-06T21:25:36.406053,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_hit@3,0.547389,0.00,"{""k"": 3}",jaccard
20251206_212447,2025-12-06T21:25:36.406253,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_map@3,0.476157,0.00,"{""k"": 3}",jaccard
20251206_212447,2025-12-06T21:25:36.406341,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_coverage@3,0.860870,0.00,"{""k"": 3}",jaccard
20251206_212447,2025-12-06T21:25:36.725513,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_hit@5,0.748549,0.00,"{""k"": 5}",jaccard
20251206_212447,2025-12-06T21:25:36.725734,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_map@5,0.518457,0.00,"{""k"": 5}",jaccard
20251206_212447,2025-12-06T21:25:36.725820,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_coverage@5,0.986957,0.00,"{""k"": 5}",jaccard
20251206_212447,2025-12-06T21:25:37.047179,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_hit@10,0.932302,0.00,"{""k"": 10}",jaccard
20251206_212447,2025-12-06T21:25:37.047363,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_map@10,0.563784,0.00,"{""k"": 10}",jaccard
20251206_212447,2025-12-06T21:25:37.047429,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_coverage@10,1.000000,0.00,"{""k"": 10}",jaccard
20251206_212447,2025-12-06T21:25:37.527020,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_hit@3,0.553191,0.00,"{""k"": 3}",adamic_adar
20251206_212447,2025-12-06T21:25:37.527220,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_map@3,0.489583,0.00,"{""k"": 3}",adamic_adar
20251206_212447,2025-12-06T21:25:37.527301,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_coverage@3,0.882609,0.00,"{""k"": 3}",adamic_adar
20251206_212447,2025-12-06T21:25:38.001928,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_hit@5,0.756286,0.00,"{""k"": 5}",adamic_adar
20251206_212447,2025-12-06T21:25:38.002112,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_map@5,0.533365,0.00,"{""k"": 5}",adamic_adar
20251206_212447,2025-12-06T21:25:38.002179,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_coverage@5,0.991304,0.00,"{""k"": 5}",adamic_adar
20251206_212447,2025-12-06T21:25:38.491100,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_hit@10,0.936170,0.00,"{""k"": 10}",adamic_adar
20251206_212447,2025-12-06T21:25:38.491301,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_map@10,0.576560,0.00,"{""k"": 10}",adamic_adar
20251206_212447,2025-12-06T21:25:38.491370,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_coverage@10,1.000000,0.00,"{""k"": 10}",adamic_adar
20251206_212447,2025-12-06T21:25:38.619744,nogit,f982a02762789876,fd9c2f4347211866,42,rl,final_avg_return,81.115000,0.00,"{""episodes"": 500}",
20251206_212635,2025-12-06T21:26:35.803687,nogit,f982a02762789876,fd9c2f4347211866,42,classical,LogisticRegression_val_accuracy,0.558824,4.54,"{""model"": ""LogisticRegression"", ""smote"": true}",class_weight=balanced
20251206_212635,2025-12-06T21:26:35.811085,nogit,f982a02762789876,fd9c2f4347211866,42,classical,DecisionTree_val_accuracy,0.764706,3.64,"{""model"": ""DecisionTree"", ""smote"": true}",class_weight=balanced
20251206_212635,2025-12-06T21:26:35.937605,nogit,f982a02762789876,fd9c2f4347211866,42,classical,RandomForest_val_accuracy,0.779412,64.08,"{""model"": ""RandomForest"", ""smote"": true}",class_weight=balanced
20251206_212635,2025-12-06T21:26:36.791705,nogit,f982a02762789876,fd9c2f4347211866,42,neural,mlp_val_accuracy,0.764706,841.36,"{""hidden"": [128, 64], ""dropout"": 0.3}",
20251206_212635,2025-12-06T21:26:41.714694,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,lstm_val_traj_mse,372.439582,4717.92,"{""hidden"": 64, ""layers"": 2}",
20251206_212635,2025-12-06T21:26:41.714938,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,lstm_val_mae,14.816959,0.00,{},
20251206_212635,2025-12-06T21:26:41.715024,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,lstm_val_mape,46.487378,0.00,{},
20251206_212635,2025-12-06T21:26:41.715091,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,lstm_val_mase,51.695905,0.00,{},
20251206_212635,2025-12-06T21:26:41.715166,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,lstm_val_class_acc,0.808824,0.00,{},
20251206_212635,2025-12-06T21:26:41.715224,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,lstm_mc_dropout_std,2.128907,0.00,{},
20251206_212635,2025-12-06T21:27:20.222942,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,transformer_val_traj_mse,23.623292,35612.67,"{""d_model"": 64, ""nhead"": 4}",
20251206_212635,2025-12-06T21:27:20.223433,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,transformer_val_mae,3.774665,0.00,{},
20251206_212635,2025-12-06T21:27:20.223595,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,transformer_val_mape,13.521397,0.00,{},
20251206_212635,2025-12-06T21:27:20.223735,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,transformer_val_mase,13.169690,0.00,{},
20251206_212635,2025-12-06T21:27:20.223810,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,transformer_val_class_acc,0.808824,0.00,{},
20251206_212635,2025-12-06T21:27:20.223881,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,transformer_mc_dropout_std,1.1770016,0.00,{},
20251206_212635,2025-12-06T21:27:20.309582,nogit,f982a02762789876,fd9c2f4347211866,42,generative,augment_0%_accuracy,0.764706,0.00,"{""ratio"": 0.0, ""n_synth"": 0}",
20251206_212635,2025-12-06T21:27:20.400647,nogit,f982a02762789876,fd9c2f4347211866,42,generative,augment_10%_accuracy,0.808824,0.00,"{""ratio"": 0.1, ""n_synth"": 29}",
20251206_212635,2025-12-06T21:27:20.488688,nogit,f982a02762789876,fd9c2f4347211866,42,generative,augment_25%_accuracy,0.794118,0.00,"{""ratio"": 0.25, ""n_synth"": 73}",
20251206_212635,2025-12-06T21:27:20.786680,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_hit@3,0.545455,0.00,"{""k"": 3}",common_neighbors
20251206_212635,2025-12-06T21:27:20.786943,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_map@3,0.466782,0.00,"{""k"": 3}",common_neighbors
20251206_212635,2025-12-06T21:27:20.787518,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_coverage@3,0.878261,0.00,"{""k"": 3}",common_neighbors
20251206_212635,2025-12-06T21:27:21.073864,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_hit@5,0.746615,0.00,"{""k"": 5}",common_neighbors
20251206_212635,2025-12-06T21:27:21.074081,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_map@5,0.510094,0.00,"{""k"": 5}",common_neighbors
20251206_212635,2025-12-06T21:27:21.074157,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_coverage@5,0.986957,0.00,"{""k"": 5}",common_neighbors
20251206_212635,2025-12-06T21:27:21.361120,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_hit@10,0.934236,0.00,"{""k"": 10}",common_neighbors
20251206_212635,2025-12-06T21:27:21.361348,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_map@10,0.554433,0.00,"{""k"": 10}",common_neighbors
20251206_212635,2025-12-06T21:27:21.361420,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_coverage@10,1.000000,0.00,"{""k"": 10}",common_neighbors
20251206_212635,2025-12-06T21:27:21.686349,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_hit@3,0.547389,0.00,"{""k"": 3}",jaccard
20251206_212635,2025-12-06T21:27:21.686591,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_map@3,0.473148,0.00,"{""k"": 3}",jaccard
20251206_212635,2025-12-06T21:27:21.686683,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_coverage@3,0.869565,0.00,"{""k"": 3}",jaccard
20251206_212635,2025-12-06T21:27:22.011676,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_hit@5,0.750484,0.00,"{""k"": 5}",jaccard
20251206_212635,2025-12-06T21:27:22.011908,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_map@5,0.516112,0.00,"{""k"": 5}",jaccard
20251206_212635,2025-12-06T21:27:22.012000,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_coverage@5,0.986957,0.00,"{""k"": 5}",jaccard
20251206_212635,2025-12-06T21:27:22.335898,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_hit@10,0.932302,0.00,"{""k"": 10}",jaccard
20251206_212635,2025-12-06T21:27:22.336143,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_map@10,0.560411,0.00,"{""k"": 10}",jaccard
20251206_212635,2025-12-06T21:27:22.336242,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_coverage@10,1.000000,0.00,"{""k"": 10}",jaccard
20251206_212635,2025-12-06T21:27:22.829541,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_hit@3,0.553191,0.00,"{""k"": 3}",adamic_adar
20251206_212635,2025-12-06T21:27:22.829775,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_map@3,0.489583,0.00,"{""k"": 3}",adamic_adar
20251206_212635,2025-12-06T21:27:22.829853,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_coverage@3,0.882609,0.00,"{""k"": 3}",adamic_adar
20251206_212635,2025-12-06T21:27:23.317918,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_hit@5,0.758221,0.00,"{""k"": 5}",adamic_adar
20251206_212635,2025-12-06T21:27:23.318157,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_map@5,0.534198,0.00,"{""k"": 5}",adamic_adar
20251206_212635,2025-12-06T21:27:23.318239,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_coverage@5,0.991304,0.00,"{""k"": 5}",adamic_adar
20251206_212635,2025-12-06T21:27:23.806581,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_hit@10,0.936170,0.00,"{""k"": 10}",adamic_adar
20251206_212635,2025-12-06T21:27:23.806815,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_map@10,0.576698,0.00,"{""k"": 10}",adamic_adar
20251206_212635,2025-12-06T21:27:23.806902,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_coverage@10,1.000000,0.00,"{""k"": 10}",adamic_adar
20251206_212635,2025-12-06T21:27:23.938549,nogit,f982a02762789876,fd9c2f4347211866,42,rl,final_avg_return,81.115000,0.00,"{""episodes"": 500}",
20251207_090207,2025-12-07T09:02:08.055337,nogit,f982a02762789876,fd9c2f4347211866,42,classical,LogisticRegression_val_accuracy,0.514706,15.13,"{""model"": ""LogisticRegression"", ""smote"": true}",class_weight=balanced
20251207_090207,2025-12-07T09:02:08.065974,nogit,f982a02762789876,fd9c2f4347211866,42,classical,DecisionTree_val_accuracy,0.705882,4.72,"{""model"": ""DecisionTree"", ""smote"": true}",class_weight=balanced
20251207_090207,2025-12-07T09:02:08.196280,nogit,f982a02762789876,fd9c2f4347211866,42,classical,RandomForest_val_accuracy,0.705882,75.91,"{""model"": ""RandomForest"", ""smote"": true}",class_weight=balanced
20251207_090635,2025-12-07T09:06:38.221993,nogit,f982a02762789876,fd9c2f4347211866,42,classical,LogisticRegression_val_accuracy,0.558824,2.63,"{""model"": ""LogisticRegression"", ""smote"": true}",class_weight=balanced
20251207_090635,2025-12-07T09:06:38.228825,nogit,f982a02762789876,fd9c2f4347211866,42,classical,DecisionTree_val_accuracy,0.764706,1.81,"{""model"": ""DecisionTree"", ""smote"": true}",class_weight=balanced
20251207_090635,2025-12-07T09:06:38.342427,nogit,f982a02762789876,fd9c2f4347211866,42,classical,RandomForest_val_accuracy,0.779412,58.46,"{""model"": ""RandomForest"", ""smote"": true}",class_weight=balanced
20251207_091032,2025-12-07T09:10:35.541797,nogit,f982a02762789876,fd9c2f4347211866,42,classical,LogisticRegression_val_accuracy,0.558824,2.47,"{""model"": ""LogisticRegression"", ""smote"": true}",class_weight=balanced
20251207_091032,2025-12-07T09:10:35.548159,nogit,f982a02762789876,fd9c2f4347211866,42,classical,DecisionTree_val_accuracy,0.764706,1.74,"{""model"": ""DecisionTree"", ""smote"": true}",class_weight=balanced
20251207_091032,2025-12-07T09:10:35.662644,nogit,f982a02762789876,fd9c2f4347211866,42,classical,RandomForest_val_accuracy,0.779412,61.41,"{""model"": ""RandomForest"", ""smote"": true}",class_weight=balanced
20251207_091055,2025-12-07T09:10:56.334332,nogit,f982a02762789876,fd9c2f4347211866,42,classical,LogisticRegression_val_accuracy,0.558824,2.44,"{""model"": ""LogisticRegression"", ""smote"": true}",class_weight=balanced
20251207_091055,2025-12-07T09:10:56.341321,nogit,f982a02762789876,fd9c2f4347211866,42,classical,DecisionTree_val_accuracy,0.764706,2.35,"{""model"": ""DecisionTree"", ""smote"": true}",class_weight=balanced
20251207_091055,2025-12-07T09:10:56.454843,nogit,f982a02762789876,fd9c2f4347211866,42,classical,RandomForest_val_accuracy,0.779412,57.04,"{""model"": ""RandomForest"", ""smote"": true}",class_weight=balanced
20251207_091055,2025-12-07T09:10:57.237509,nogit,f982a02762789876,fd9c2f4347211866,42,neural,mlp_val_accuracy,0.764706,777.69,"{""hidden"": [128, 64], ""dropout"": 0.3}",
20251207_091055,2025-12-07T09:11:00.465353,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,lstm_val_traj_mse,372.439582,3000.40,"{""hidden"": 64, ""layers"": 2}",
20251207_091055,2025-12-07T09:11:00.465571,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,lstm_val_mae,14.816959,0.00,{},
20251207_091055,2025-12-07T09:11:00.465642,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,lstm_val_mape,46.487378,0.00,{},
20251207_091055,2025-12-07T09:11:00.465690,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,lstm_val_mase,51.695905,0.00,{},
20251207_091055,2025-12-07T09:11:00.465739,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,lstm_val_class_acc,0.808824,0.00,{},
20251207_091055,2025-12-07T09:11:00.465787,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,lstm_mc_dropout_std,2.128907,0.00,{},
20251207_091055,2025-12-07T09:11:31.012339,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,transformer_val_traj_mse,23.623292,28612.00,"{""d_model"": 64, ""nhead"": 4}",
20251207_091055,2025-12-07T09:11:31.012705,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,transformer_val_mae,3.774665,0.00,{},
20251207_091055,2025-12-07T09:11:31.012778,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,transformer_val_mape,13.521397,0.00,{},
20251207_091055,2025-12-07T09:11:31.012863,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,transformer_val_mase,13.169690,0.00,{},
20251207_091055,2025-12-07T09:11:31.012935,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,transformer_val_class_acc,0.808824,0.00,{},
20251207_091055,2025-12-07T09:11:31.012991,nogit,f982a02762789876,fd9c2f4347211866,42,sequential,transformer_mc_dropout_std,1.1770016,0.00,{},
20251207_091055,2025-12-07T09:11:31.075913,nogit,f982a02762789876,fd9c2f4347211866,42,generative,augment_0%_accuracy,0.764706,0.00,"{""ratio"": 0.0, ""n_synth"": 0}",
20251207_091055,2025-12-07T09:11:31.141162,nogit,f982a02762789876,fd9c2f4347211866,42,generative,augment_10%_accuracy,0.808824,0.00,"{""ratio"": 0.1, ""n_synth"": 29}",
20251207_091055,2025-12-07T09:11:31.210011,nogit,f982a02762789876,fd9c2f4347211866,42,generative,augment_25%_accuracy,0.794118,0.00,"{""ratio"": 0.25, ""n_synth"": 73}",
20251207_091055,2025-12-07T09:11:31.452284,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_hit@3,0.545455,0.00,"{""k"": 3}",common_neighbors
20251207_091055,2025-12-07T09:11:31.452475,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_map@3,0.468171,0.00,"{""k"": 3}",common_neighbors
20251207_091055,2025-12-07T09:11:31.452587,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_coverage@3,0.873913,0.00,"{""k"": 3}",common_neighbors
20251207_091055,2025-12-07T09:11:31.691494,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_hit@5,0.748549,0.00,"{""k"": 5}",common_neighbors
20251207_091055,2025-12-07T09:11:31.691723,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_map@5,0.511795,0.00,"{""k"": 5}",common_neighbors
20251207_091055,2025-12-07T09:11:31.691796,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_coverage@5,0.986957,0.00,"{""k"": 5}",common_neighbors
20251207_091055,2025-12-07T09:11:31.925862,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_hit@10,0.934236,0.00,"{""k"": 10}",common_neighbors
20251207_091055,2025-12-07T09:11:31.926059,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_map@10,0.555863,0.00,"{""k"": 10}",common_neighbors
20251207_091055,2025-12-07T09:11:31.926137,nogit,f982a02762789876,fd9c2f4347211866,42,graph,common_neighbors_coverage@10,1.000000,0.00,"{""k"": 10}",common_neighbors
20251207_091055,2025-12-07T09:11:32.168711,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_hit@3,0.557060,0.00,"{""k"": 3}",jaccard
20251207_091055,2025-12-07T09:11:32.168893,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_map@3,0.481829,0.00,"{""k"": 3}",jaccard
20251207_091055,2025-12-07T09:11:32.168955,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_coverage@3,0.869565,0.00,"{""k"": 3}",jaccard
20251207_091055,2025-12-07T09:11:32.407771,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_hit@5,0.746615,0.00,"{""k"": 5}",jaccard
20251207_091055,2025-12-07T09:11:32.407942,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_map@5,0.519228,0.00,"{""k"": 5}",jaccard
20251207_091055,2025-12-07T09:11:32.407992,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_coverage@5,0.991304,0.00,"{""k"": 5}",jaccard
20251207_091055,2025-12-07T09:11:32.650603,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_hit@10,0.934236,0.00,"{""k"": 10}",jaccard
20251207_091055,2025-12-07T09:11:32.650789,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_map@10,0.565230,0.00,"{""k"": 10}",jaccard
20251207_091055,2025-12-07T09:11:32.650850,nogit,f982a02762789876,fd9c2f4347211866,42,graph,jaccard_coverage@10,1.000000,0.00,"{""k"": 10}",jaccard
20251207_091055,2025-12-07T09:11:33.025945,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_hit@3,0.553191,0.00,"{""k"": 3}",adamic_adar
20251207_091055,2025-12-07T09:11:33.026139,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_map@3,0.489583,0.00,"{""k"": 3}",adamic_adar
20251207_091055,2025-12-07T09:11:33.026199,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_coverage@3,0.886957,0.00,"{""k"": 3}",adamic_adar
20251207_091055,2025-12-07T09:11:33.400678,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_hit@5,0.756286,0.00,"{""k"": 5}",adamic_adar
20251207_091055,2025-12-07T09:11:33.400866,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_map@5,0.533365,0.00,"{""k"": 5}",adamic_adar
20251207_091055,2025-12-07T09:11:33.400929,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_coverage@5,0.991304,0.00,"{""k"": 5}",adamic_adar
20251207_091055,2025-12-07T09:11:33.775993,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_hit@10,0.936170,0.00,"{""k"": 10}",adamic_adar
20251207_091055,2025-12-07T09:11:33.776161,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_map@10,0.576606,0.00,"{""k"": 10}",adamic_adar
20251207_091055,2025-12-07T09:11:33.776225,nogit,f982a02762789876,fd9c2f4347211866,42,graph,adamic_adar_coverage@10,1.000000,0.00,"{""k"": 10}",adamic_adar
20251207_091055,2025-12-07T09:11:33.884164,nogit,f982a02762789876,fd9c2f4347211866,42,rl,final_avg_return,81.115000,0.00,"{""episodes"": 500}",
